movie,year,production_budget,gross_revenue,month,profit,release_date,genre_list,genres,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
Prisoners,2013,46000000,113402302,9,67402302,2013-09-21,"['Drama', 'Thriller', 'Crime']","Drama,Thriller,Crime",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Taken 2,2012,45000000,377807404,10,332807404,2012-10-04,"['Action', 'Crime', 'Thriller']","Action,Crime,Thriller",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Pitch Perfect 3,2017,45000000,185736412,12,140736412,2017-12-22,"['Comedy', 'Music']","Comedy,Music",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Pitch Perfect 3,2017,45000000,185736412,12,140736412,2017-12-22,"['Comedy', 'Music']","Comedy,Music",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The Muppets,2011,45000000,160971922,11,115971922,2011-11-23,"['Comedy', 'Family', 'Music']","Comedy,Family,Music",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
The Girl on the Train,2016,45000000,174278214,10,129278214,2016-10-07,"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']","Crime,Drama,Mystery,Romance,Thriller",0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0
The Girl on the Train,2016,45000000,174278214,10,129278214,2016-10-07,"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']","Crime,Drama,Mystery,Romance,Thriller",0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0
The Bounty Hunter,2010,45000000,135808837,3,90808837,2010-03-19,"['Action', 'Comedy', 'Drama']","Action,Comedy,Drama",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Office Christmas Party,2016,45000000,91323299,12,46323299,2016-12-09,['Comedy'],Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Savages,2012,45000000,82513490,7,37513490,2012-07-06,"['Crime', 'Drama', 'Thriller']","Crime,Drama,Thriller",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Blended,2014,45000000,127990741,5,82990741,2014-05-23,['Comedy'],Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
All Eyez on Me,2017,45000000,54876855,6,9876855,2017-06-16,"['Drama', 'Music']","Drama,Music",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
The Ghost Writer,2010,45000000,65532491,2,20532491,2010-02-12,"['Thriller', 'Mystery']","Thriller,Mystery",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Dredd,2012,45000000,41467606,9,-3532394,2012-09-21,"['Action', 'Science Fiction']","Action,Science Fiction",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Rum Diary,2011,45000000,21544732,10,-23455268,2011-10-27,"['Drama', 'Comedy']","Drama,Comedy",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Welcome to Marwen,2018,45000000,12874922,12,-32125078,2018-12-21,"['Drama', 'Comedy', 'Fantasy']","Drama,Comedy,Fantasy",0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Johnny English Reborn,2011,45000000,164640401,10,119640401,2011-10-21,"['Crime', 'Adventure', 'Action', 'Comedy', 'Thriller']","Crime,Adventure,Action,Comedy,Thriller",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Argo,2012,44500000,227140757,10,182640757,2012-10-12,"['Drama', 'Thriller']","Drama,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Charlie St. Cloud,2010,44000000,48478084,7,4478084,2010-05-01,"['Drama', 'Romance']","Drama,Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
The Interview,2014,44000000,12342632,2,-31657368,2014-12-25,"['Action', 'Comedy']","Action,Comedy",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Heat,2013,43000000,229727774,6,186727774,2013-06-28,"['Action', 'Comedy', 'Crime']","Action,Comedy,Crime",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Mechanic,2011,42500000,76347393,1,33847393,2011-01-28,"['Action', 'Thriller', 'Crime']","Action,Thriller,Crime",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21 Jump Street,2012,42000000,202812429,3,160812429,2012-03-12,"['Action', 'Comedy', 'Crime']","Action,Comedy,Crime",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Snatched,2017,42000000,57852177,5,15852177,2017-05-12,"['Action', 'Comedy']","Action,Comedy",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Here Comes the Boom,2012,42000000,73239258,10,31239258,2012-10-12,"['Action', 'Comedy']","Action,Comedy",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Red Riding Hood,2011,42000000,91678442,3,49678442,2011-03-11,"['Fantasy', 'Thriller', 'Horror']","Fantasy,Thriller,Horror",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
Holmes & Watson,2018,42000000,41926605,12,-73395,2018-12-25,"['Mystery', 'Adventure', 'Comedy', 'Crime']","Mystery,Adventure,Comedy,Crime",0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
One for the Money,2012,42000000,36197221,1,-5802779,2012-01-27,"['Action', 'Comedy', 'Crime']","Action,Comedy,Crime",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Man on a Ledge,2012,42000000,49621440,1,7621440,2012-01-27,"['Action', 'Thriller', 'Crime']","Action,Thriller,Crime",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Warrior's Way,2010,42000000,8514325,12,-33485675,2010-12-03,"['Adventure', 'Fantasy', 'Action', 'Western', 'Thriller']","Adventure,Fantasy,Action,Western,Thriller",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
The Big Year,2011,41000000,7684524,10,-33315476,2011-10-14,['Comedy'],Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Karate Kid,2010,40000000,351774938,6,311774938,2010-06-10,"['Action', 'Adventure', 'Drama', 'Family']","Action,Adventure,Drama,Family",1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Fifty Shades of Grey,2015,40000000,570998101,2,530998101,2015-02-13,"['Drama', 'Romance', 'Thriller']","Drama,Romance,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
American Hustle,2013,40000000,257878294,12,217878294,2013-12-12,"['Drama', 'Crime']","Drama,Crime",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
American Hustle,2013,40000000,257878294,12,217878294,2013-12-12,"['Drama', 'Crime']","Drama,Crime",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Lucy,2014,40000000,457507776,7,417507776,2014-07-25,"['Action', 'Science Fiction']","Action,Science Fiction",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Lone Survivor,2013,40000000,149804632,12,109804632,2013-12-24,"['Action', 'Drama', 'War']","Action,Drama,War",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
The Social Network,2010,40000000,224922135,10,184922135,2010-10-01,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Ride Along 2,2016,40000000,124827316,1,84827316,2016-01-15,"['Action', 'Comedy']","Action,Comedy",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Get Hard,2015,40000000,106511453,3,66511453,2015-03-27,['Comedy'],Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Accountant,2016,40000000,152962083,10,112962083,2016-10-14,"['Crime', 'Thriller', 'Drama']","Crime,Thriller,Drama",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
The Accountant,2016,40000000,152962083,10,112962083,2016-10-14,"['Crime', 'Thriller', 'Drama']","Crime,Thriller,Drama",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Dumb and Dumber To,2014,40000000,156553592,11,116553592,2014-11-14,['Comedy'],Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Other Woman,2014,40000000,195111193,4,155111193,2014-04-25,"['Comedy', 'Romance']","Comedy,Romance",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Intern,2015,40000000,197115710,9,157115710,2015-09-25,['Comedy'],Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bridge of Spies,2015,40000000,162498338,10,122498338,2015-10-16,"['Thriller', 'Drama']","Thriller,Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Bridge of Spies,2015,40000000,162498338,10,122498338,2015-10-16,"['Thriller', 'Drama']","Thriller,Drama",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Hacksaw Ridge,2016,40000000,168904682,11,128904682,2016-11-04,"['Drama', 'History', 'War']","Drama,History,War",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
Hacksaw Ridge,2016,40000000,168904682,11,128904682,2016-11-04,"['Drama', 'History', 'War']","Drama,History,War",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
Unknown,2011,40000000,136123083,2,96123083,2011-02-18,"['Action', 'Mystery', 'Thriller']","Action,Mystery,Thriller",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Get Him to the Greek,2010,40000000,91455875,6,51455875,2010-06-04,['Comedy'],Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Lincoln Lawyer,2011,40000000,87145086,3,47145086,2011-03-18,"['Crime', 'Drama', 'Thriller']","Crime,Drama,Thriller",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Horrible Bosses 2,2014,40000000,105945357,11,65945357,2014-11-26,['Comedy'],Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Predators,2010,40000000,127234389,7,87234389,2010-07-03,"['Action', 'Science Fiction', 'Adventure', 'Thriller']","Action,Science Fiction,Adventure,Thriller",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
The Odd Life of Timothy Green,2012,40000000,55249159,8,15249159,2012-08-15,"['Fantasy', 'Drama', 'Comedy', 'Family']","Fantasy,Drama,Comedy,Family",0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Jersey Boys,2014,40000000,65282732,6,25282732,2014-06-20,"['Music', 'Drama']","Music,Drama",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Final Destination 5,2011,40000000,155011165,8,115011165,2011-08-12,"['Horror', 'Mystery']","Horror,Mystery",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Widows,2018,40000000,73866088,11,33866088,2018-11-16,"['Crime', 'Thriller']","Crime,Thriller",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Sex Tape,2014,40000000,126069509,7,86069509,2014-07-18,['Comedy'],Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scream 4,2011,40000000,95989590,4,55989590,2011-04-11,"['Horror', 'Mystery']","Horror,Mystery",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Paul,2011,40000000,101162106,3,61162106,2011-03-17,"['Adventure', 'Comedy', 'Science Fiction']","Adventure,Comedy,Science Fiction",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Guilt Trip,2012,40000000,41294674,12,1294674,2012-12-19,['Comedy'],Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colombiana,2011,40000000,72295262,8,32295262,2011-08-26,"['Action', 'Thriller', 'Crime', 'Drama']","Action,Thriller,Crime,Drama",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
The Commuter,2018,40000000,101985431,1,61985431,2018-01-12,"['Action', 'Thriller']","Action,Thriller",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Arthur,2011,40000000,47787943,4,7787943,2011-04-08,"['Comedy', 'Romance']","Comedy,Romance",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Patriots Day,2016,40000000,52837989,12,12837989,2016-12-21,"['Action', 'Drama', 'Thriller', 'Crime', 'History']","Action,Drama,Thriller,Crime,History",1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
Patriots Day,2016,40000000,52837989,12,12837989,2016-12-21,"['Action', 'Drama', 'Thriller', 'Crime', 'History']","Action,Drama,Thriller,Crime,History",1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
Morning Glory,2010,40000000,59795070,11,19795070,2010-11-10,"['Comedy', 'Drama', 'Romance']","Comedy,Drama,Romance",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Grudge Match,2013,40000000,69807260,12,29807260,2013-12-25,['Comedy'],Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Nut Job 2: Nutty by Nature,2017,40000000,57438389,8,17438389,2017-08-11,"['Family', 'Animation', 'Adventure', 'Comedy']","Family,Animation,Adventure,Comedy",0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Resident Evil: The Final Chapter,2017,40000000,314101190,1,274101190,2017-01-27,"['Action', 'Horror', 'Science Fiction']","Action,Horror,Science Fiction",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
The House,2017,40000000,31192425,6,-8807575,2017-06-30,['Comedy'],Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Season of the Witch,2011,40000000,91126600,1,51126600,2011-01-07,"['Adventure', 'Fantasy', 'Action']","Adventure,Fantasy,Action",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Mechanic: Resurrection,2016,40000000,109738840,8,69738840,2016-08-26,"['Action', 'Crime', 'Thriller']","Action,Crime,Thriller",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Big Miracle,2012,40000000,25268680,2,-14731320,2012-02-03,"['Adventure', 'Drama', 'Romance']","Adventure,Drama,Romance",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
A Thousand Words,2012,40000000,20790486,3,-19209514,2012-03-08,"['Drama', 'Comedy']","Drama,Comedy",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Gunman,2015,40000000,18594227,3,-21405773,2015-03-20,"['Action', 'Drama', 'Crime']","Action,Drama,Crime",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Paranoia,2013,40000000,16340767,8,-23659233,2013-08-16,"['Drama', 'Thriller']","Drama,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
The Hurricane Heist,2018,40000000,30963684,3,-9036316,2018-03-09,"['Action', 'Crime', 'Thriller']","Action,Crime,Thriller",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Victor Frankenstein,2015,40000000,31124367,11,-8875633,2015-11-10,"['Drama', 'Science Fiction', 'Thriller']","Drama,Science Fiction,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
Victor Frankenstein,2015,40000000,31124367,11,-8875633,2015-11-10,"['Drama', 'Science Fiction', 'Thriller']","Drama,Science Fiction,Thriller",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
Snowpiercer,2014,40000000,88069880,6,48069880,2014-06-27,"['Action', 'Science Fiction', 'Drama']","Action,Science Fiction,Drama",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Frankenweenie,2012,39000000,81150788,10,42150788,2012-10-05,"['Animation', 'Comedy', 'Family']","Animation,Comedy,Family",0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Captain Underpants: The First Epic Movie,2017,38000000,126577874,6,88577874,2017-06-02,"['Action', 'Animation', 'Comedy', 'Family']","Action,Animation,Comedy,Family",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Paul Blart: Mall Cop 2,2015,38000000,107650646,4,69650646,2015-04-17,"['Action', 'Comedy', 'Family']","Action,Comedy,Family",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Why Him?,2016,38000000,117425156,12,79425156,2016-12-23,['Comedy'],Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Why Him?,2016,38000000,117425156,12,79425156,2016-12-23,['Comedy'],Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Water for Elephants,2011,38000000,116809717,4,78809717,2011-04-22,"['Drama', 'Romance']","Drama,Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Riddick,2013,38000000,94763758,9,56763758,2013-09-06,"['Science Fiction', 'Action', 'Thriller']","Science Fiction,Action,Thriller",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
The 5th Wave,2016,38000000,111336398,1,73336398,2016-01-15,"['Adventure', 'Science Fiction']","Adventure,Science Fiction",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Rush,2013,38000000,98230839,9,60230839,2013-09-27,"['Drama', 'Action']","Drama,Action",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Only the Brave,2017,38000000,24555177,10,-13444823,2017-10-20,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Thing,2011,38000000,27573078,10,-10426922,2011-10-14,"['Horror', 'Science Fiction', 'Mystery', 'Thriller']","Horror,Science Fiction,Mystery,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
The Sisters Brothers,2018,38000000,13143056,9,-24856944,2018-09-21,"['Comedy', 'Drama', 'Western']","Comedy,Drama,Western",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
The Upside,2019,37500000,119024536,1,81524536,2019-01-11,"['Comedy', 'Drama']","Comedy,Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
What to Expect When You're Expecting,2012,37500000,88473016,5,50973016,2012-05-18,"['Romance', 'Comedy', 'Drama']","Romance,Comedy,Drama",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
The Master,2012,37500000,50647416,9,13147416,2012-09-14,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
We're the Millers,2013,37000000,267816276,8,230816276,2013-08-07,"['Comedy', 'Crime']","Comedy,Crime",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Creed,2015,37000000,173567581,11,136567581,2015-11-25,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Creed,2015,37000000,173567581,11,136567581,2015-11-25,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Town,2010,37000000,152566881,9,115566881,2010-09-17,"['Crime', 'Drama', 'Thriller']","Crime,Drama,Thriller",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Dolphin Tale,2011,37000000,96068724,9,59068724,2011-09-23,"['Drama', 'Family']","Drama,Family",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Game Night,2018,37000000,117378084,2,80378084,2018-02-23,"['Mystery', 'Comedy', 'Crime']","Mystery,Comedy,Crime",0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Cop Out,2010,37000000,55909910,2,18909910,2010-02-26,"['Action', 'Comedy', 'Crime']","Action,Comedy,Crime",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Rite,2011,37000000,97143987,1,60143987,2011-01-28,"['Drama', 'Thriller', 'Horror']","Drama,Thriller,Horror",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
Aloha,2015,37000000,25387091,5,-11612909,2015-05-29,"['Drama', 'Comedy', 'Romance']","Drama,Comedy,Romance",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Hot Tub Time Machine,2010,36000000,65967750,3,29967750,2010-03-26,"['Science Fiction', 'Comedy', 'Adventure']","Science Fiction,Comedy,Adventure",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Dolphin Tale 2,2014,36000000,57824533,9,21824533,2014-09-12,"['Family', 'Drama']","Family,Drama",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Collateral Beauty,2016,36000000,85309093,12,49309093,2016-12-16,"['Drama', 'Romance']","Drama,Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Collateral Beauty,2016,36000000,85309093,12,49309093,2016-12-16,"['Drama', 'Romance']","Drama,Romance",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
There Be Dragons,2011,36000000,4020990,5,-31979010,2011-05-06,"['Drama', 'War']","Drama,War",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
It,2017,35000000,697457969,9,662457969,2017-09-08,"['Horror', 'Thriller']","Horror,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
It,2017,35000000,697457969,9,662457969,2017-09-08,"['Horror', 'Thriller']","Horror,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
True Grit,2010,35000000,252276928,12,217276928,2010-12-22,"['Drama', 'Adventure', 'Western']","Drama,Adventure,Western",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Identity Thief,2013,35000000,175361578,2,140361578,2013-02-09,"['Comedy', 'Crime']","Comedy,Crime",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Horrible Bosses,2011,35000000,212417601,7,177417601,2011-07-08,"['Comedy', 'Crime']","Comedy,Crime",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trainwreck,2015,35000000,141123897,7,106123897,2015-07-17,"['Comedy', 'Romance']","Comedy,Romance",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Saving Mr. Banks,2013,35000000,114962525,12,79962525,2013-12-20,"['Comedy', 'Drama', 'History']","Comedy,Drama,History",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
A Nightmare on Elm Street,2010,35000000,117729621,4,82729621,2010-04-30,"['Horror', 'Mystery', 'Thriller']","Horror,Mystery,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
Secretariat,2010,35000000,60376247,10,25376247,2010-10-08,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Friends with Benefits,2011,35000000,146595891,7,111595891,2011-07-21,"['Romance', 'Comedy']","Romance,Comedy",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Neighbors 2: Sorority Rising,2016,35000000,108757621,5,73757621,2016-05-20,['Comedy'],Comedy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sicario: Day of the Soldado,2018,35000000,75885196,6,40885196,2018-06-29,"['Action', 'Crime', 'Drama', 'Thriller']","Action,Crime,Drama,Thriller",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Poltergeist,2015,35000000,95713069,5,60713069,2015-05-22,"['Horror', 'Thriller']","Horror,Thriller",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Goosebumps 2: Haunted Halloween,2018,35000000,93291478,10,58291478,2018-10-12,"['Adventure', 'Comedy', 'Fantasy', 'Family', 'Horror']","Adventure,Comedy,Fantasy,Family,Horror",0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
12 Strong,2018,35000000,71118378,1,36118378,2018-01-19,"['War', 'Drama', 'History', 'Action']","War,Drama,History,Action",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
Something Borrowed,2011,35000000,65084116,5,30084116,2011-05-05,"['Comedy', 'Drama', 'Romance']","Comedy,Drama,Romance",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
In Time,2011,35000000,165103952,10,130103952,2011-10-28,"['Action', 'Thriller', 'Science Fiction']","Action,Thriller,Science Fiction",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
J. Edgar,2011,35000000,84606030,11,49606030,2011-11-09,"['Drama', 'Crime', 'History']","Drama,Crime,History",0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Mile 22,2018,35000000,66295121,8,31295121,2018-08-17,['Action'],Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hot Pursuit,2015,35000000,45671512,5,10671512,2015-05-08,"['Action', 'Comedy', 'Crime']","Action,Comedy,Crime",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Concussion,2015,35000000,50363790,12,15363790,2015-12-25,['Drama'],Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Foreigner,2017,35000000,140783360,10,105783360,2017-10-13,"['Action', 'Thriller', 'Drama']","Action,Thriller,Drama",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
The Foreigner,2017,35000000,140783360,10,105783360,2017-10-13,"['Action', 'Thriller', 'Drama']","Action,Thriller,Drama",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Adrift,2018,35000000,57897191,6,22897191,2018-06-01,"['Thriller', 'Romance', 'Adventure']","Thriller,Romance,Adventure",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Underworld: Blood Wars,2017,35000000,81209222,1,46209222,2017-01-06,"['Action', 'Fantasy', 'Horror', 'Drama']","Action,Fantasy,Horror,Drama",1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
Nanny McPhee and the Big Bang,2010,35000000,97799865,8,62799865,2010-08-20,"['Comedy', 'Fantasy', 'Family']","Comedy,Fantasy,Family",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Abduction,2011,35000000,86648359,9,51648359,2011-09-23,"['Thriller', 'Action', 'Mystery']","Thriller,Action,Mystery",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Alex Cross,2012,35000000,35426759,10,426759,2012-10-18,"['Action', 'Thriller', 'Crime', 'Mystery']","Action,Thriller,Crime,Mystery",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Whiskey Tango Foxtrot,2016,35000000,25350747,3,-9649253,2016-03-04,"['War', 'Comedy']","War,Comedy",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Hitman: Agent 47,2015,35000000,82182803,8,47182803,2015-08-21,"['Action', 'Crime', 'Thriller']","Action,Crime,Thriller",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Premium Rush,2012,35000000,31393201,8,-3606799,2012-08-24,"['Crime', 'Action', 'Thriller']","Crime,Action,Thriller",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
